Ref,Rx_lat,Rx_lon,Rx_power,E_field,FSM_spread,Temp,Rhum,Prcp,Wdir,Wpgt,Wspd,Pres,Session_date,Session_time,City,Tx_id,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Tx_id_2nd,Freq_2nd,tx_ratio,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment
kandi_3171,11.13389,2.92303,80.1,84.7,0.3999999999999915,30.0,38.0,0.0,28.0,,18.0,1008.6,2024-11-15,16:31:03,kandi,KAND,11.123456,2.954658,3642.717200775422,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.749405446101791,285.2294616699219,-0.0103681838999012,13.277920343392983,-0.0101676448698966,13.277908792303204,-0.000641123453776,0.1724509732056075,10,295.2294616699219,288.58671412528065,2.0716966961111445,1,-1.0,-1.0,0,0,2,5,suburban
kandi_3121,11.13307,2.92135,81.6,86.0,0.1999999999999886,30.0,38.0,0.0,28.0,,18.0,1008.6,2024-11-15,16:44:22,kandi,KAND,11.123456,2.954658,3790.7935132172297,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.097173107287702,287.1423645019531,-0.0093935100469025,12.90810364857466,-0.0093651074658981,12.896888959123492,0.0038492054784506,0.1511838762422838,10,297.1423645019531,286.39554045534896,1.961960242355383,1,-1.0,-1.0,0,0,0,9,suburban
kandi_3123,11.13375,2.91811,82.9,87.5,0.2000000000000028,30.0,38.0,0.0,28.0,,18.0,1008.6,2024-11-15,17:03:46,kandi,KAND,11.123456,2.954658,4151.70379867953,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.698572885026676,289.8443908691406,-0.0080290138006782,12.6200963825989,-0.0077784905760564,12.56089625806202,0.0096038818359375,0.4363387352448238,10,299.8443908691406,286.01989853912227,1.7542684572766245,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3131,11.13562,2.91791,80.7,85.4,0.2000000000000028,30.4,39.0,0.0,60.0,,7.6,1009.9,2024-11-15,17:34:25,kandi,KAND,11.123456,2.954658,4233.832372028333,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.410944725197178,289.9050598144531,-0.0078451452120928,13.021016510944992,-0.0077395494723375,12.988110405133057,0.0062520345052083,0.2300836383332251,10,299.9050598144531,288.64566557787964,1.7194392360128044,1,-1.0,-1.0,0,0,1,0,suburban
kandi_3132,11.13633,2.91632,78.2,82.8,0.1000000000000085,30.4,39.0,0.0,60.0,,7.6,1009.9,2024-11-15,17:44:57,kandi,KAND,11.123456,2.954658,4423.515090195205,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.792888463036585,290.4395446777344,-0.007416948706321,12.87524277583647,-0.0073478257921006,12.812152656477425,-0.0016387939453125,0.0908737197861884,10,300.4395446777344,288.896667280366,1.6388329542333804,1,-1.0,-1.0,0,0,0,1,suburban
kandi_383,11.13591,2.91458,81.9,86.4,0.0,30.4,39.0,0.0,60.0,,7.6,1009.9,2024-11-15,17:57:11,kandi,KAND,11.123456,2.954658,4589.72441766173,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.29432494413424,289.0011901855469,-0.0074844731517198,12.475354225519872,-0.0074266856203797,12.428868829112856,-0.0066745334201388,0.2452737163109857,10,299.0011901855469,287.57687745877,1.597457826475776,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3141,11.13916,2.91406,73.8,78.5,0.0999999999999943,30.4,39.0,0.0,60.0,,7.6,1009.9,2024-11-15,18:12:19,kandi,KAND,11.123456,2.954658,4762.952306336287,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,11.809826128068783,285.27593994140625,-0.0081581000379597,12.869040016495632,-0.008014364617705,12.852516777965246,-0.0299306233723958,1.104538639252895,10,295.27593994140625,291.51994692654995,1.584166484442045,0,-1.0,4572.05241429876,0,6,0,3,suburban
kandi_3142,11.14122,2.91574,77.8,82.2,0.0999999999999943,30.4,39.0,0.0,60.0,,7.6,1009.9,2024-11-15,18:24:49,kandi,KAND,11.123456,2.954658,4683.488588276736,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.030397091599708,283.1443786621094,-0.0085309978250232,13.329786569512931,-0.0087377147029762,13.335750200036715,-0.014409262334178,0.4797650270395415,10,293.1443786621094,294.95161277244387,1.6370862967066946,0,-1.0,4392.530379385796,0,3,0,0,suburban
kandi_3192,11.14105,2.91767,80.9,85.5,0.0999999999999943,26.8,36.0,0.0,58.0,,15.8,1010.5,2024-11-15,18:39:54,kandi,KAND,11.123456,2.954658,4484.7911352719475,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.60904698794073,284.3863220214844,-0.0089149710696331,13.480144581125083,-0.008523238332648,13.456946960366906,-0.0139663696289062,0.680871990139515,10,294.3863220214844,295.86719112070864,1.6937222836377293,0,-1.0,4349.977774492229,0,1,0,0,suburban
kandi_3183,11.14004,2.91928,78.4,83.1,2.3999999999999915,26.8,36.0,0.0,58.0,,15.8,1010.5,2024-11-15,18:49:59,kandi,KAND,11.123456,2.954658,4277.933219032229,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.266281991574568,290.1780090332031,-0.0076825871767636,13.63474279529268,-0.0066347611774699,13.559861881237794,0.0407928044521312,0.4359609906044273,10,300.1780090332031,295.5397605753109,1.6980716782823386,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3133,11.13739,2.91915,75.3,79.8,0.2000000000000028,26.8,36.0,0.0,58.0,,15.8,1010.5,2024-11-15,19:01:10,kandi,KAND,11.123456,2.954658,4173.879433965739,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.617803340403634,288.92486572265625,-0.0081905982607886,13.486824245567773,-0.0080197837911601,13.450681382505325,0.0114921317590505,0.51771236986427,10,298.92486572265625,291.80194098425466,1.7575646239366376,1,-1.0,-1.0,0,0,0,2,suburban
kandi_3122,11.13147,2.92032,81.2,85.7,0.0999999999999943,26.8,36.0,0.0,58.0,,15.8,1010.5,2024-11-15,19:14:43,kandi,KAND,11.123456,2.954658,3854.419078123312,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.83678114888822,289.6513671875,-0.0087012948915939,12.374255964419149,-0.0084498980573115,12.329408673828585,0.0064107259114583,0.2983529913669611,10,299.6513671875,283.38291453673486,1.8923437657874425,1,-1.0,-1.0,0,0,3,5,suburban
kandi_3111,11.13093,2.92075,76.0,80.8,0.2000000000000028,26.8,36.0,0.0,58.0,,15.8,1010.5,2024-11-15,19:26:02,kandi,KAND,11.123456,2.954658,3795.265567857472,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.085171969248169,289.76885986328125,-0.0087415219292451,12.283389914678748,-0.0085973143269541,12.244931544242007,0.005188242594401,0.2535815645464488,10,299.76885986328125,282.6641836271444,1.9200443857192175,1,-1.0,-1.0,0,0,3,3,suburban
kandi_3112,11.1296,2.91974,70.2,74.6,0.0,25.9,36.0,0.0,63.0,,14.4,1011.3,2024-11-15,19:46:30,kandi,KAND,11.123456,2.954658,3874.537232980369,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.763412844654086,292.2245178222656,-0.0079745796399238,11.834068062216367,-0.007688262536352,11.802814745670604,0.0135420335254738,0.4084998029032737,10,302.2245178222656,280.16992202937996,1.8445141150820936,1,-1.0,-1.0,0,0,0,4,suburban
kandi_3211,11.13381,2.92929,79.5,84.2,0.0,25.1,38.0,0.0,70.0,,13.7,1012.7,2024-11-16,07:52:36,kandi,KAND,11.123456,2.954658,2998.5466722784276,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,19.34782646421015,284.7928466796875,-0.012839039451708,13.291803900139731,-0.0123353352381303,13.353715752738978,0.0105044721292635,0.3029162618077222,10,294.7928466796875,292.5884804479416,2.5245593944266416,1,-1.0,-1.0,0,0,2,12,suburban
kandi_3212,11.13461,2.93074,79.9,84.5,0.0999999999999943,25.1,38.0,0.0,70.0,,13.7,1012.7,2024-11-16,08:02:54,kandi,KAND,11.123456,2.954658,2889.460917250216,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,20.119265757068195,283.5463562011719,-0.0136697670848099,13.202464670645174,-0.0134681177932497,13.26295413676504,0.0031801166054025,0.099241351419578,10,293.5463562011719,295.4231612198329,2.644403479094613,1,-1.0,-1.0,0,0,1,5,suburban
kandi_3213,11.13604,2.92842,80.4,85.1,0.0,25.1,38.0,0.0,70.0,,13.7,1012.7,2024-11-16,08:13:19,kandi,KAND,11.123456,2.954658,3186.3581135739146,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,18.15290106559384,284.0771179199219,-0.012226872429298,13.692939589301597,-0.0121491353658602,13.72045825941015,-0.0002696706970112,0.045197566070191,10,294.0771179199219,296.0520483933608,2.388779485787326,1,-1.0,-1.0,0,0,2,9,suburban
kandi_3221,11.1376,2.92885,78.8,83.4,0.2000000000000028,25.1,38.0,0.0,70.0,,13.7,1012.7,2024-11-16,08:23:11,kandi,KAND,11.123456,2.954658,3224.2756022063813,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,17.934975873776743,283.26934814453125,-0.0123629723066165,13.785081399133713,-0.0121768835819128,13.84235680537418,-0.0019788106282552,0.0899079474924359,10,293.26934814453125,299.18818719309894,2.3750490719943524,1,-1.0,-1.0,0,0,3,4,suburban
kandi_3223,11.13815,2.92508,80.9,85.4,0.0999999999999943,30.2,23.0,0.0,100.0,,18.4,1012.1,2024-11-16,08:34:55,kandi,KAND,11.123456,2.954658,3616.8659828644145,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.875398937816122,281.5671081542969,-0.0115036557200198,14.055326991031317,-0.0113907397924076,14.10662328479344,-0.0064704895019531,0.2877112913129279,10,291.5671081542969,296.85651288818474,2.1444282195419264,1,-1.0,-1.0,0,0,1,0,suburban
kandi_3172,11.13531,2.92491,75.3,80.0,0.0999999999999943,30.2,23.0,0.0,100.0,,18.4,1012.1,2024-11-16,08:46:31,kandi,KAND,11.123456,2.954658,3504.231214159425,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,16.411309122549877,283.26043701171875,-0.0114313237629064,13.633478049793846,-0.0112606785878413,13.675407519500627,-0.0035956488715277,0.1326603254334175,10,293.26043701171875,292.10583220930414,2.185642111592205,1,-1.0,-1.0,0,0,0,2,suburban
kandi_3173,11.13674,2.92302,82.5,87.2,0.0,30.2,23.0,0.0,100.0,,18.4,1012.1,2024-11-16,09:02:29,kandi,KAND,11.123456,2.954658,3755.51846749409,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.24711033275601,283.5622863769531,-0.0105193365187872,13.81668770602561,-0.0103207769195277,13.818764303434415,0.0067082584101327,0.1883506729705423,10,293.5622863769531,293.17027214560494,2.0349261963660052,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3181,11.13848,2.92083,80.6,85.2,0.4000000000000057,30.2,23.0,0.0,100.0,,18.4,1012.1,2024-11-16,09:14:44,kandi,KAND,11.123456,2.954658,4051.8390285140545,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.060328878936357,286.9307861328125,-0.0089202432071461,13.78243560984762,-0.0085575578960616,13.751163892574512,0.0135892148038096,0.4267695016018468,10,296.9307861328125,294.35686699337344,1.838636392697168,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3182,11.13983,2.92233,80.2,84.6,0.3000000000000113,30.2,23.0,0.0,100.0,,18.4,1012.1,2024-11-16,09:27:53,kandi,KAND,11.123456,2.954658,3968.85503398732,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.38037528599832,285.4350280761719,-0.0094963284064653,14.115842235370932,-0.0093209728372092,14.094480541515958,0.0093257838008345,0.3026197916499631,10,295.4350280761719,297.3062536214432,1.8986227051635765,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3191,11.14112,2.91855,78.3,82.9,0.0,30.2,29.0,0.0,65.0,,16.6,1012.8,2024-11-16,09:45:44,kandi,KAND,11.123456,2.954658,4401.813112097431,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.866694525468366,286.3121643066406,-0.0087883737879248,13.562998207362636,-0.0088887293746263,13.535948068382178,-0.0692821933798792,2.0285268007172967,10,296.3121643066406,296.5034271681429,1.7005861641115885,0,-1.0,4295.957886956811,0,2,0,1,suburban
kandi_3201,11.14518,2.91737,77.2,81.8,0.0999999999999943,30.2,29.0,0.0,65.0,,16.6,1012.8,2024-11-16,09:56:29,kandi,KAND,11.123456,2.954658,4729.261666273514,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,11.91834930944528,279.2297058105469,-0.0093540646374752,13.74995289060197,-0.0093143590291341,13.786147133575888,-0.0090128580729166,0.4700104862169487,10,289.2297058105469,300.7044596059533,1.668637755724199,0,-1.0,4132.180534058621,0,3,0,0,suburban
kandi_3202,11.14737,2.91556,72.8,77.3,0.2000000000000028,30.2,29.0,0.0,65.0,,16.6,1012.8,2024-11-16,10:05:46,kandi,KAND,11.123456,2.954658,5023.797727964555,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,11.166528570615448,275.6297607421875,-0.0094634162055121,14.33010089033106,-0.0092987299900428,14.364250550397632,0.0018702189127604,0.1388668806069976,10,285.6297607421875,301.94230419251977,1.6118843742101685,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3203,11.14518,2.91872,71.2,75.9,0.5,30.2,29.0,0.0,65.0,,16.6,1012.8,2024-11-16,10:18:09,kandi,KAND,11.123456,2.954658,4602.856574812794,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.275884881462938,280.6612548828125,-0.0092346587738433,14.014615368382582,-0.0092529231666499,14.020855717223768,-0.007818857828776,0.3719034191099497,10,290.6612548828125,301.6399401009108,1.696631468918553,0,-1.0,4261.562600327677,0,1,0,1,suburban
kandi_3243,11.14564,2.92018,77.1,81.4,0.2000000000000028,30.2,29.0,0.0,65.0,,16.6,1012.8,2024-11-16,10:29:48,kandi,KAND,11.123456,2.954658,4495.1766171760055,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.599705692208529,280.9873962402344,-0.0094092007129219,14.372051630177202,-0.009290916041324,14.359045767750784,-0.0004519992404513,0.0178379943107014,10,290.9873962402344,303.25893741786194,1.7330957027301934,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3241,11.14404,2.92297,77.5,81.8,0.4000000000000057,32.0,21.0,0.0,67.0,,18.4,1011.9,2024-11-16,10:44:44,kandi,KAND,11.123456,2.954658,4143.253368201137,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.753436407424964,281.12933349609375,-0.0101189556167565,14.43009426552488,-0.0100025794619605,14.426103613944312,0.0064419216579861,0.2367169587998795,10,291.12933349609375,303.50935867754225,1.8782406653180383,1,-1.0,-1.0,0,0,0,1,suburban
kandi_3232,11.13962,2.92469,79.2,83.8,0.1000000000000085,32.0,21.0,0.0,67.0,,18.4,1011.9,2024-11-16,11:06:09,kandi,KAND,11.123456,2.954658,3730.123600041676,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.367895326508018,281.42852783203125,-0.0109210259354965,14.212754132493076,-0.0109345629248757,14.222418207664427,0.0105027245597332,0.3887420383099779,10,291.42852783203125,298.8012539744981,2.0815008971545055,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3231,11.14089,2.92429,74.2,78.6,0.4000000000000057,32.0,21.0,0.0,67.0,,18.4,1011.9,2024-11-16,11:24:11,kandi,KAND,11.123456,2.954658,3837.1694637689934,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.916155977411297,281.59442138671875,-0.0108453284354169,14.259806867931797,-0.0102229862542922,14.261681637536192,0.0262235605995912,0.6755561338240503,10,291.59442138671875,300.3348402932163,2.021008039344402,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3222,11.13916,2.92722,78.7,83.4,0.2000000000000028,34.2,16.0,0.0,100.0,,18.4,1010.2,2024-11-16,11:41:40,kandi,KAND,11.123456,2.954658,3464.2943212009914,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,16.627203315892473,282.2214660644531,-0.0118822670001401,13.983140398536683,-0.0117224589232748,14.029892076265169,-0.0054438858928591,0.1900650667235508,10,292.2214660644531,300.2584601386093,2.227971369442019,1,-1.0,-1.0,0,0,0,8,suburban
kandi_3271,11.14029,2.92898,75.2,79.7,0.7999999999999972,34.2,16.0,0.0,100.0,,18.4,1010.2,2024-11-16,11:57:35,kandi,KAND,11.123456,2.954658,3366.8430134901496,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,17.149859711202332,282.995849609375,-0.0118966161677267,14.007793153974584,-0.0118412946702404,14.024788582107808,-0.0007609590793791,0.0552535537526108,10,292.995849609375,303.7514091942579,2.2792336394153923,1,-1.0,-1.0,0,0,0,1,suburban
kandi_3272,11.1402,2.93154,80.9,85.3,0.2000000000000028,34.2,16.0,0.0,100.0,,18.4,1010.2,2024-11-16,12:15:10,kandi,KAND,11.123456,2.954658,3131.772954776959,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,18.52239561985201,281.2506408691406,-0.0133570595393105,13.760767587753492,-0.0130957772798627,13.860161055876992,0.0043332417805989,0.2509246160874257,10,291.2506408691406,306.43595126243554,2.4819805796187766,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3261,11.13809,2.93289,72.1,76.8,0.2000000000000028,33.4,16.0,0.0,49.0,,20.9,1010.0,2024-11-16,12:35:35,kandi,KAND,11.123456,2.954658,2876.601920668425,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,20.24080216271498,282.1543884277344,-0.0143133634065027,13.451946810208282,-0.013148784999118,13.556195817465928,0.0247258174159645,0.4924301731724167,10,292.1543884277344,304.4194707487025,2.683872474294355,1,-1.0,-1.0,0,0,0,1,suburban
kandi_3263,11.13535,2.93366,83.1,87.6,0.0,33.4,16.0,0.0,49.0,,20.9,1010.0,2024-11-16,13:15:31,kandi,KAND,11.123456,2.954658,2644.3426239507676,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,22.08713233429992,282.2830810546875,-0.0153716469525397,12.71203869599153,-0.0152016087310298,12.830930240533542,-0.0039035543571103,0.1514703773810304,10,292.2830810546875,299.99950491246744,2.9164312561985457,1,-1.0,-1.0,0,0,2,5,suburban
kandi_3262,11.13669,2.93606,78.5,83.2,0.3999999999999915,33.4,16.0,0.0,49.0,,20.9,1010.0,2024-11-16,13:27:48,kandi,KAND,11.123456,2.954658,2504.09713200495,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,23.40279515606416,285.0847473144531,-0.0151748536125062,12.028039874063646,-0.0189721545313925,12.21252889314854,-0.0878309285447321,0.4652156596258901,10,295.0847473144531,305.9522524088359,3.015540824604484,1,-1.0,-1.0,0,0,2,7,suburban
kandi_3312,11.13884,2.93699,76.9,81.5,0.4000000000000057,33.2,16.0,0.0,42.0,,22.0,1009.3,2024-11-16,13:36:47,kandi,KAND,11.123456,2.954658,2573.101840433677,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,22.781645199436163,287.9432678222656,-0.0137404534584069,11.408003604237836,-0.0136939548709183,11.525181601588674,-0.0106669361962445,0.2098417879681367,10,297.9432678222656,311.58822899241943,2.8713262564909496,1,-1.0,-1.0,0,0,0,12,suburban
kandi_363,11.12632,2.92062,77.6,82.1,0.0999999999999943,34.3,13.0,0.0,100.0,,18.4,1008.8,2024-11-16,15:25:11,kandi,KAND,11.123456,2.954658,3731.826534140855,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.386962636864828,295.7439270019531,-0.0073550537109375,11.258799283665551,-0.0069647360974409,11.184361441301972,0.0103286743164062,0.5169181032065375,10,305.7439270019531,274.9045573986924,1.8610237541392896,1,-1.0,-1.0,0,0,0,3,suburban
kandi_3113,11.12987,2.92246,82.1,86.6,0.1999999999999886,30.7,25.0,0.0,24.0,,16.6,1009.0,2024-11-16,15:37:19,kandi,KAND,11.123456,2.954658,3588.1727537116217,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,16.016079266666495,290.1969909667969,-0.0091635626097927,12.232271538035276,-0.0094272476020538,12.20046418839659,-0.0086497245514444,0.1752669467578614,10,300.1969909667969,281.47938134460935,2.023942430044906,1,-1.0,-1.0,0,0,3,4,suburban
kandi_362,11.12918,2.91887,75.0,79.8,0.2000000000000028,30.7,25.0,0.0,24.0,,16.6,1009.0,2024-11-16,15:49:25,kandi,KAND,11.123456,2.954658,3960.448467891202,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.424942742784982,293.6311340332031,-0.0074985465618095,11.58952588894785,-0.0071872930363603,11.526166209858577,0.0089036264288561,0.2702446928097224,10,303.6311340332031,279.26156659489226,1.7841995549105778,1,-1.0,-1.0,0,0,1,4,suburban
kandi_381,11.13276,2.91289,78.8,83.5,0.0999999999999943,30.7,25.0,0.0,24.0,,16.6,1009.0,2024-11-16,16:05:22,kandi,KAND,11.123456,2.954658,4677.369481717141,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.053285269847986,293.1681213378906,-0.0064863355144268,11.46086670138348,-0.0064636166085673,11.405563695278822,-0.0178585476345486,0.6566044211459444,10,303.1681213378906,282.7946746612323,1.516533402205398,1,-1.0,-1.0,0,0,0,0,suburban
kandi_371,11.12941,2.91375,68.1,72.7,0.2000000000000028,30.7,25.0,0.0,24.0,,16.6,1009.0,2024-11-16,16:28:50,kandi,KAND,11.123456,2.954658,4517.090554287634,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.529789104720678,297.6514892578125,-0.0057554428584234,10.807377860025342,-0.0055900490621595,10.741620597855292,-0.0014325459798177,0.1592905753584573,10,307.6514892578125,278.44134833346124,1.5134908862179948,0,-1.0,4182.155984130034,0,6,0,0,suburban
kandi_382,11.13301,2.91188,76.8,81.6,0.2999999999999971,27.9,27.0,0.0,25.0,,15.8,1009.5,2024-11-16,16:45:39,kandi,KAND,11.123456,2.954658,4791.081582419201,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,11.743636531869065,292.0543212890625,-0.0065514917402275,11.360631076454862,-0.0064015141239872,11.309186920191609,-0.0016883002387152,0.0893713111070308,10,302.0543212890625,282.8272502853641,1.4938668177841152,0,-1.0,4551.047435003409,0,4,0,0,suburban
kandi_332,11.13208,2.90885,79.4,84.1,0.3999999999999915,27.9,27.0,0.0,25.0,,15.8,1009.5,2024-11-16,16:59:24,kandi,KAND,11.123456,2.954658,5094.19239667415,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,10.991429658353438,294.7998962402344,-0.0055880838440936,10.72658284929342,-0.0055804555644901,10.672430437075612,-0.0021720033623634,0.0648280818520267,10,304.7998962402344,280.86583795105867,1.3741545573183478,1,-1.0,-1.0,0,0,0,0,suburban
kandi_331,11.13069,2.9084,80.2,84.7,0.0999999999999943,27.9,27.0,0.0,25.0,,15.8,1009.5,2024-11-16,17:12:32,kandi,KAND,11.123456,2.954658,5116.210109252246,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,10.946015286037074,297.1040954589844,-0.0050841170897488,10.256210770675825,-0.0050228405550036,10.19981621015806,0.0027798970540364,0.1378442829595695,10,307.1040954589844,279.0600915359349,1.3424531148233485,1,-1.0,-1.0,0,0,0,0,suburban
kandi_333,11.13381,2.90954,82.2,86.9,0.2000000000000028,27.9,27.0,0.0,25.0,,15.8,1009.5,2024-11-16,17:24:30,kandi,KAND,11.123456,2.954658,5060.008717663433,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,11.066057575842944,291.63189697265625,-0.0061883209127219,11.225241407551213,-0.0063035693549738,11.185467321507094,-0.0018507215711805,0.1362911372557789,10,301.63189697265625,283.16834932003053,1.419284891564238,1,-1.0,-1.0,0,0,0,0,suburban
kandi_341,11.13398,2.90628,74.9,79.6,0.0,28.4,37.0,0.0,100.0,,3.6,1009.9,2024-11-16,17:34:36,kandi,KAND,11.123456,2.954658,5411.501693766115,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,10.284575452844656,293.7480773925781,-0.0054470167634236,10.790446434753145,-0.0053461349087806,10.763073648158551,0.0056052205903955,0.2439169501642848,10,303.7480773925781,282.5052786966952,1.3047384393395125,1,-1.0,-1.0,0,0,0,0,suburban
kandi_342,11.13688,2.90748,77.4,81.9,0.2999999999999971,28.4,37.0,0.0,100.0,,3.6,1009.9,2024-11-16,17:49:23,kandi,KAND,11.123456,2.954658,5363.347149737219,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,10.378523469274452,289.9469299316406,-0.0061895253981133,11.651262880949597,-0.0061447517801318,11.608011432078165,0.0039078915136421,0.0702120353783052,10,299.9469299316406,286.1763867828207,1.357033813563744,1,-1.0,-1.0,0,0,0,0,suburban
kandi_351,11.13861,2.9013,73.0,77.7,0.1000000000000085,28.4,37.0,0.0,100.0,,3.6,1009.9,2024-11-16,18:03:21,kandi,KAND,11.123456,2.954658,6065.022323229854,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,9.062527352847749,282.7193908691406,-0.0066676498438141,11.442522029045538,-0.0065904750608942,11.444829363949124,0.0002000857246391,0.1024368398187727,10,292.7193908691406,286.1483011873604,1.268330933347297,1,-1.0,-1.0,0,0,0,0,suburban
kandi_353,11.13802,2.90594,73.9,78.5,0.0999999999999943,28.4,37.0,0.0,100.0,,3.6,1009.9,2024-11-16,18:14:28,kandi,KAND,11.123456,2.954658,5560.402895626355,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,9.97442055978271,287.6587829589844,-0.0065822703034764,11.673841003741517,-0.0064855071384045,11.659548158402888,-0.0187235240621135,0.5976754908390218,10,297.6587829589844,286.94942917288796,1.332523889333675,0,-1.0,5471.258159824729,0,1,0,0,suburban
kandi_352,11.13916,2.90564,79.0,83.6,0.0999999999999943,28.4,37.0,0.0,100.0,,3.6,1009.9,2024-11-16,18:23:13,kandi,KAND,11.123456,2.954658,5629.39278079511,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,9.838881510592428,286.2069091796875,-0.0066544018105765,11.921082178889607,-0.0065930282860471,11.89626206781682,-0.0121398925781249,0.5730232488732347,10,296.2069091796875,288.0873534338143,1.330968432747762,1,-1.0,-1.0,0,0,0,0,suburban
kandi_3103,11.14124,2.9063,78.7,83.3,0.2000000000000028,26.0,22.0,0.0,47.0,,14.0,1010.5,2024-11-16,18:35:50,kandi,KAND,11.123456,2.954658,5636.952345236282,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,9.82350196508465,288.61175537109375,-0.0061445801219646,12.391248716719248,-0.0064055011191186,12.345872394169236,-0.0169603562507785,0.4534708972837736,10,298.61175537109375,290.55114928687146,1.3047534372785885,1,-1.0,-1.0,0,0,0,3,suburban
kandi_391,11.13631,2.90913,80.1,84.65,0.1000000000000085,26.0,22.0,0.0,47.0,,14.0,1010.5,2024-11-16,18:52:11,kandi,KAND,11.123456,2.954658,5172.707364672992,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,10.797928238888762,288.0226745605469,-0.0068020624002739,11.754298372404737,-0.0065188976469494,11.713344512718704,0.0104708353678385,0.5649972370093861,10,298.0226745605469,286.0572274883507,1.4283285310216511,1,-1.0,-1.0,0,0,0,0,suburban
